id,true_corr,pred_corr,loss
rotffnfc,0.08403306,-0.050567735,0.13460079
hlhzrwug,0.6197347,0.46084043,0.15889427
azbrqfds,0.590124,0.45683107,0.13329294
iggdcmzy,-0.44984037,-0.3180426,0.13179776
jufkyvxa,0.22554804,0.06861089,0.15693715
owghhuaw,0.74954456,0.50833136,0.2412132
ipqyznlj,0.6641985,0.44117603,0.22302249
ljmvpqct,0.4074389,0.51408654,0.10664764
qhdlnkcf,0.3207351,0.18122067,0.13951443
nxashotn,0.46099132,0.28643385,0.17455748
lyvfwhau,0.4501124,0.32754815,0.122564256
kqhysqiy,0.35337436,0.24465282,0.10872154
nhkdwblu,-0.06417489,0.054069746,0.11824463
hfvfhnoo,-0.15729022,-0.047327626,0.1099626
jnzkzwwc,0.81096554,0.6388915,0.17207402
akgfdwks,0.4051961,0.21235807,0.19283803
jbcuusev,0.16463965,0.2940978,0.12945816
jczanhwj,0.41191906,0.2907881,0.12113094
qddbfhik,0.7212628,0.6182443,0.10301852
orwfkrhx,0.984947,0.78879267,0.19615436
ayjkanpv,0.3183127,0.1969399,0.121372804
cbovdprj,-0.6033795,-0.7045386,0.101159096
dhuirgzk,0.16482545,0.28629676,0.1214713
onscsmsm,-0.5830946,-0.47422448,0.10887012
chblnuql,0.5078148,0.39469644,0.11311838
sxctylnq,-0.16753186,-0.02920467,0.1383272
nmaynixb,0.4336318,0.33301178,0.10062003
orbjlcwk,0.059662543,-0.11390707,0.17356962
krtwuwco,0.49095684,0.36523286,0.12572399
jecxdqdc,0.87502456,0.7367032,0.13832134
sizjdqip,0.96085364,0.8432934,0.11756021
pzzoebji,-0.44659138,-0.3359273,0.11066407
bcujowfz,0.5738405,0.4249926,0.14884791
rphmllax,-0.45250428,-0.55765325,0.10514897
hswzzkdp,0.31080055,0.15955137,0.15124919
mssjzwee,0.6782109,0.41621354,0.26199737
bhyryylb,0.21650226,0.11207473,0.10442753
hhdthxay,-0.7110227,-0.610739,0.10028368
dfqmydad,2.1431537e-05,0.11074191,0.110720485
kgbkcatj,0.2215014,0.11602342,0.105477974
rbhelwrt,0.0123394495,-0.09373544,0.10607489
pylgbtcj,-0.26219186,-0.13391177,0.12828009
jbejipil,0.3897083,0.18364504,0.20606327
kblzzkjy,0.19927679,0.002544921,0.19673187
dxiwvcph,-0.7448088,-0.6052792,0.13952959
detzhflz,-0.013691569,-0.29103914,0.27734756
cvpgjnkx,-0.14207874,-0.02530666,0.116772085
hshgdido,-0.8485819,-0.7472049,0.10137701
maxynarq,0.87374705,0.7634155,0.110331535
oywoiorx,0.75005484,0.6229597,0.12709516
hyqafute,0.28834412,0.16863744,0.119706675
qfoqlojg,0.41737917,0.18589215,0.23148702
qbkxullf,-0.8670991,-0.9703918,0.1032927
oqmsqzua,0.40894315,0.17945103,0.22949211
qraidslo,-0.31998813,-0.18508264,0.13490549
hvlzmpru,-0.71408665,-0.6070872,0.10699946
raphgjmk,0.28278363,0.1373393,0.14544433
ibpwnnuv,0.58043736,0.44830456,0.1321328
fvdkzaxp,0.045047525,0.16315757,0.118110046
fwrchyix,0.795676,0.6953692,0.10030681
jygjjfos,0.7710318,0.6705289,0.10050291
cjkuguxl,0.2503418,0.14649071,0.103851095
qytuyxmm,-0.44948027,-0.31781617,0.1316641
kqtlqeki,-0.004828939,0.1310582,0.13588715
jmazxrgs,0.0801426,-0.021931384,0.10207398
fzqppttn,0.305337,0.17948738,0.12584963
sfskqmgs,0.18024209,0.04373647,0.13650562
tfmcskxs,0.34626475,0.24381435,0.1024504
qnzyklfx,0.06406259,-0.05322102,0.11728361
hdsjnnlz,0.12847486,-0.02534898,0.15382384
lzmhkbgf,0.047421753,-0.13760006,0.18502182
skaxngge,-0.15330477,-0.27096334,0.11765857
dumijtia,-0.8451741,-0.74023646,0.10493761
lpyykilm,-0.33949256,-0.21928374,0.120208815
emcigqyu,-0.8066326,-0.697772,0.10886055
qwmcnulh,-0.43493843,-0.3144173,0.12052113
qxgqxhyj,0.79020077,0.66762096,0.12257981
ccuzwvey,-0.27015975,-0.10938166,0.16077809
rertdkzm,0.2823797,0.13438405,0.14799564
lqwrlkhu,-0.3995486,-0.2798352,0.119713396
irhipmmq,0.13362761,0.2689164,0.13528879
bqfzeqbm,0.105287075,-0.040151466,0.14543854
sfqicxpu,-0.7317363,-0.5729958,0.15874052
kdgwcmed,0.047756936,-0.07720341,0.12496035
rwynkcmi,-0.22153908,-0.10109897,0.12044011
pyjidxxx,0.63890934,0.4095262,0.22938314
jelidbnq,0.538946,0.29918984,0.23975614
ddbvckxo,-0.47667488,-0.5788968,0.102221936
lhwvokst,-0.67296886,-0.81044155,0.13747269
denarotg,0.37189,0.2658551,0.106034905
smdsgfus,0.52437574,0.41212112,0.11225462
gfifsyzh,-0.0872425,-0.2035103,0.1162678
dshvvjil,0.6984365,0.49811447,0.20032203
nwqpyskb,0.78412145,0.66050345,0.12361801
jtsjfozu,-0.73738575,-0.5921985,0.14518726
efnypreh,-0.15730117,-0.25976494,0.10246377
imhqcfnb,0.09901769,0.29959235,0.20057467
qqzwgqfv,0.048124116,-0.08666967,0.13479379
qnqamfgh,-0.47246304,-0.3629308,0.10953224
quwwxnun,0.109113224,-0.0051645674,0.114277795
iwrdbexg,0.12767814,0.015796807,0.11188133
ohlakpau,0.7906257,0.62855166,0.16207403
seszmalj,-0.61886704,-0.5136692,0.10519785
ctvtkavf,0.5731092,0.67555064,0.10244143
elpwjxao,0.61540014,0.43920308,0.17619705
awfjrwtx,0.31002817,0.18614148,0.12388669
ddkukhwy,-0.78304917,-0.6571291,0.12592006
nmvbniyt,0.31143916,0.08257292,0.22886623
pfylbdro,-0.30147937,-0.18591131,0.11556806
nftbpoak,-0.70955634,-0.49703464,0.2125217
sbwejwvx,0.05881888,-0.1063513,0.16517018
mesxexuk,-0.11793559,-0.27603838,0.15810278
jjkugtce,0.24085158,0.13902636,0.10182522
kynxarpe,0.47765046,0.36038098,0.117269486
nxfxbzwi,0.57101333,0.45870692,0.112306416
jubrxvoq,-0.39586782,-0.24917085,0.14669697
qgwziyyn,0.13192098,0.2923741,0.16045313
slxczvap,0.27410623,0.14901115,0.12509508
efnahqoi,0.9080717,0.7989337,0.10913801
dmmygzzm,-0.28915226,-0.3924391,0.10328683
jsvluckw,0.7412786,0.62680286,0.11447573
sczelmdo,0.36648342,0.48485342,0.11837
rgqsuehw,0.2552567,0.14398879,0.111267924
dwmuuevq,0.8326512,0.70385903,0.12879217
dpzcvoqd,0.91107935,0.76080394,0.15027541
bwefaewf,0.27030247,0.13590616,0.13439631
eulclndq,-0.90632784,-0.7402462,0.16608167
ayzkmctf,-0.19864963,-0.08643581,0.11221382
dlcepvzu,0.24077797,0.13967288,0.101105094
lwoqtfko,0.21479003,0.0914997,0.12329033
lrbjqrbe,0.49255052,0.31965226,0.17289826
efnyifit,0.19707249,0.30403885,0.10696636
csvrzovg,0.07761342,-0.030736234,0.10834965
kmcwmdnb,-0.7951418,-0.6908495,0.10429233
hlpdzohh,-0.9799223,-0.8646937,0.11522859
kcgejbts,0.5952377,0.468095,0.12714267
mtsoieed,0.3724807,0.47797844,0.10549775
pekdrott,0.08395244,-0.019905817,0.10385826
thzxiyaq,0.32314625,0.17678602,0.14636023
euvnglqu,-0.22450866,-0.10159655,0.12291211
hyuwolqh,-0.872007,-0.7155915,0.15641552
hwuslaec,0.22039257,0.101907656,0.118484914
fetaxqme,0.60651654,0.50351644,0.103000104
bgslqgoi,0.78215253,0.6567931,0.12535942
ootupyqd,-0.61970496,-0.50038666,0.11931831
hewzqnne,0.92763126,0.81925005,0.10838121
jqgadmka,0.17810552,0.058185276,0.11992024
eknzrvvj,0.07471036,-0.031424765,0.10613513
shqomckb,0.68645895,0.5859955,0.10046345
dkadecqy,0.2277157,0.0492714,0.1784443
mngrqoce,-0.067346886,0.03376549,0.10111238
mshclfjh,-0.10476502,-0.0037214346,0.10104358
qqygdenh,0.7884711,0.6614787,0.1269924
frmrvhyq,0.8128838,0.6619902,0.15089357
lobkjxrz,0.9225472,0.819532,0.103015244
jxuiwjqp,-0.6968894,-0.8141838,0.11729437
mzchqpuj,0.044179093,0.19607003,0.15189093
krljasic,-0.5884691,-0.45116392,0.13730517
meygbdnh,-0.037839055,-0.14019069,0.102351636
pdizozyo,-0.23880486,-0.13864473,0.10016014
lhgsesvf,0.4009161,0.28889352,0.11202258
apacebca,-0.7995602,-0.68362755,0.11593264
dwfwizvi,-0.035402328,0.20232333,0.23772566
ruocrgmu,0.37828705,0.5091175,0.13083044
lyfgtxin,-0.37174496,-0.4752381,0.103493154
hdpufhty,0.6444692,0.46083823,0.18363097
mfegguvv,0.7125647,0.54514325,0.16742146
mkqbojkd,0.21220583,0.10988891,0.102316916
hrordklo,-0.12571117,-0.31238812,0.18667695
bmvhfzur,0.5686489,0.39469624,0.17395264
hujwxyrk,0.8243338,0.646832,0.1775018
smayajbf,-0.66086996,-0.5528553,0.10801464
ntnwnzfd,0.12501986,-0.04963701,0.17465687
qvglrngo,0.9942818,0.8673313,0.1269505
lifuqfqq,0.39532652,0.53617513,0.1408486
oidzsxaf,0.27525172,0.11647044,0.15878128
kvelpuoy,-0.6252025,-0.51569396,0.109508514
hmgkmcat,-0.43345866,-0.32269663,0.11076203
oxiiofey,-0.88904786,-0.66015846,0.2288894
dfkipkkh,0.4770287,0.31433055,0.16269815
teoyvxwe,-0.7533459,-0.65244514,0.10090077
alkqldza,0.24315122,0.07090619,0.17224503
fmqskhtv,0.38957375,0.28499413,0.10457963
skjdgzab,0.691061,0.39690086,0.29416016
fonupshx,0.26289338,0.387813,0.12491962
qidgczeu,0.216761,0.08634122,0.13041978
ipyulaki,0.24025616,0.11073251,0.12952365
qmsqomvr,0.293899,0.18777408,0.10612492
mbcbprln,0.7651749,0.61668247,0.14849246
jnjegagu,0.15879445,0.022603627,0.13619082
mtjqhtbg,0.1426933,0.03956082,0.10313247
sibsaezs,0.9208641,0.79598206,0.12488204
oajvewjz,-0.60298896,-0.7323043,0.12931532
arvolfdw,-0.84584266,-0.7396468,0.10619587
ralpqlis,0.73654,0.60370874,0.13283128
bdichopf,0.75113,0.63280123,0.11832875
gsuxufiy,0.5788734,0.70309013,0.124216735
loaeddee,0.90758866,0.7970466,0.11054206
blcujpvj,-0.26231694,-0.41767487,0.15535793
kvnqitvx,0.33516333,0.19903049,0.13613284
psequhyc,0.8067307,0.65906566,0.14766502
frdgoxbt,-0.19875933,-0.30819783,0.109438494
rtvzvyqt,-0.46639037,-0.2516033,0.21478707
rrvmsabo,-0.64921254,-0.54870164,0.100510895
atczgvpe,0.98366386,0.70198745,0.2816764
rdxjgnyt,0.17441498,0.04177926,0.13263571
sxzwrtwg,0.31280333,0.20810054,0.104702786
mqsunmod,0.29153487,0.16699864,0.12453623
bknwmwes,-0.89292276,-0.993586,0.100663245
nbzbxriu,0.017316855,-0.10189779,0.11921465
ekattpyp,0.50393456,0.34956172,0.15437284
bqilrpcz,0.2172461,0.03976002,0.17748608
njxjdknl,-0.7581887,-0.6577501,0.100438595
dwdyipnu,-0.7288078,-0.83955926,0.11075145
qclcnkle,0.58560264,0.41581273,0.16978991
qgzprcoe,-0.006502218,-0.15030524,0.14380303
pdhstcmz,0.6612257,0.5170631,0.1441626
nvfameur,0.4356716,0.3345902,0.1010814
ilizpiar,0.63334733,0.4575726,0.17577472
bfhrjjsq,0.5413375,0.38899937,0.15233812
rclwnebr,0.9940395,0.8708572,0.1231823
dwxvpvbp,-0.22487858,-0.11808364,0.10679494
lonvpxqj,0.017751833,-0.15085413,0.16860595
klyxzsgj,-0.5972191,-0.48417595,0.11304316
ibszrmdw,0.47273704,0.3702033,0.10253376
nfnvvxxi,0.86187345,0.5202195,0.34165394
rtjaojyk,0.41739666,0.26579437,0.1516023
mjxnqrin,0.3689939,0.24378808,0.12520583
qqvmrsjx,-0.52202606,-0.34774497,0.17428109
cpzkvzja,-0.8809834,-1.019205,0.13822156
injelnci,0.109683156,-0.039073635,0.14875679
oixqmaqp,-0.87463784,-0.75963795,0.11499989
ofyvhbwj,0.20953368,0.046989378,0.1625443
mhqxwnid,0.5462902,0.43857744,0.107712775
ltbtpjxn,0.8051191,0.69638056,0.10873854
carviarf,-0.3741777,-0.54163665,0.16745895
isxwojld,0.3200157,0.17685248,0.14316322
gegulejy,0.19860902,0.013876136,0.18473288
keqnnexw,-0.027565366,0.23902686,0.26659223
qexkbzpv,-0.03242228,-0.22965519,0.1972329
sjilptzf,0.19298275,0.08828272,0.10470003
carjqsag,-0.53097594,-0.6521894,0.121213436
qmebcktn,0.6212716,0.52037144,0.10090017
cuevgvxj,0.38901335,0.25626323,0.13275012
sflyltae,-0.8581762,-0.66152674,0.19664943
oqezbyok,0.4902289,0.37286928,0.11735961
lwrcheze,0.6396988,0.53902334,0.10067546
beawdlzf,0.2392843,0.107463434,0.13182087
anuqpljn,0.4705672,0.35614818,0.11441901
awodubcx,0.59463036,0.27069548,0.32393488
juxkbvqn,0.542397,0.4373726,0.10502443
daeokfjk,0.8984609,0.70361835,0.19484258
iiescphq,0.77343714,0.67292863,0.10050851
judftzmk,0.95735234,0.7897309,0.16762143
dyimjgyg,-0.90797997,-0.76492804,0.14305192
aonexklp,0.6480901,0.53748405,0.110606074
ajubhfiv,0.52391505,0.35153785,0.1723772
mshuibwd,0.36197746,0.22523937,0.13673809
mccviiqh,0.52610594,0.23785143,0.2882545
bcpaggmy,0.54517275,0.4423751,0.10279766
koxpzarf,-0.41681197,-0.27705735,0.13975462
bavxnjzd,-0.6425617,-0.74642617,0.10386449
bkffowpn,-0.39081255,-0.49628332,0.10547078
mtvrsikj,-0.322293,-0.209009,0.11328401
oujxytip,0.3047285,0.093756884,0.21097162
gkmecorz,0.64415497,0.4583567,0.18579826
kxyjmkqj,0.84891796,0.7277949,0.121123075
qhybgifq,-0.7639384,-0.6047972,0.15914124
kasxzcas,0.6135326,0.48975012,0.123782486
pyglwbcd,0.4387553,0.5414342,0.102678925
mslqgwur,0.6220001,0.5013581,0.12064201
aejhgwfp,0.14295045,0.021408048,0.121542394
ouuwllyd,0.64725196,0.45491335,0.19233862
ogzzwaru,0.04793374,-0.11795671,0.16589046
nlabgqpj,0.9017467,0.78477746,0.11696923
ntmopqja,-0.76251245,-0.61758554,0.1449269
hjvmqbeh,0.10732937,-0.019495483,0.12682486
fzqxqdlf,0.570001,0.42895082,0.14105019
cqrrsprj,0.4450999,0.34185505,0.10324484
mvpxohke,-0.044710226,-0.1455768,0.10086658
pemsvjgh,0.06567045,0.17946522,0.11379477
raitovwl,0.3334033,0.19143613,0.14196716
mroushwy,-0.08615862,0.0325357,0.11869432
kmhuimjv,-0.3111645,-0.4342044,0.1230399
ahjxcxnl,-0.71566665,-0.5871646,0.12850207
nwpzfavv,0.7953772,0.59926623,0.19611096
omwccyfd,0.05265705,-0.051873047,0.104530096
dwaxjwhl,0.5789329,0.4672009,0.111731976
kpteaaaq,0.30053994,0.19925572,0.10128422
ryqvtbyl,-0.4702243,-0.60252863,0.13230434
eoscaqoj,0.41319647,0.27879825,0.13439822
fnyyzyiw,-0.8048706,-0.936224,0.13135338
auinsveu,0.53391224,0.42187667,0.11203557
gubyofba,0.31537214,0.20256825,0.11280389
nddskjbl,-0.09298105,0.23173967,0.3247207
qatwpkbd,0.3828232,0.23129365,0.15152955
kpdrsbyo,-0.8563924,-0.73223627,0.12415612
tilbpsqb,0.8411554,0.7313109,0.109844506
achmbqzt,-0.6192671,-0.50549823,0.113768876
jkmyicev,-0.5418246,-0.43335304,0.10847154
eksvbagt,-0.66763514,-0.79673487,0.12909973
brtcpcys,0.8455929,0.7205013,0.12509161
ehooxqvc,0.5435751,0.41933733,0.124237776
qqtnvknl,0.09513157,0.1954526,0.10032103
gcylrvfa,-0.14766297,-0.027018744,0.12064423
tihnyhth,0.606033,0.4456844,0.16034862
qhcihxfm,0.39413443,0.23526156,0.15887287
ncnsgrny,0.9748671,0.8681686,0.10669851
bahbdcrh,0.3904712,0.2476654,0.14280578
odwvhrkv,0.7109857,0.5387341,0.17225164
ccpcikba,-0.025537116,-0.20072459,0.17518747
ticbwali,0.2559435,0.10936156,0.14658195
olrnbkte,0.51371497,0.4070996,0.106615365
sgwzukdb,-0.2873358,-0.15860505,0.12873076
oaagxcej,0.5632195,0.4596196,0.103599876
ogjfrfpu,-0.54391146,-0.6974995,0.15358806
jkkaxzvy,-0.009608302,0.124110356,0.13371865
hyfcvfdq,-0.45654318,-0.3396394,0.11690378
givgxnqp,0.4110332,0.26293772,0.14809549
pszbfabb,0.8650755,0.73355174,0.13152379
kaglylim,0.6293974,0.4948072,0.13459018
tecoypna,0.12282728,-0.00030537322,0.123132646
giphbtfg,0.2458562,0.042985085,0.20287111
gdevdoos,0.26516253,0.11780469,0.14735784
reozpixd,0.67370915,0.5529692,0.12073994
oknvmwpj,0.45576814,0.33268502,0.123083115
mgllilbd,-0.3371144,-0.15440913,0.18270527
rxkxxgdg,0.59517425,0.36898512,0.22618914
nosnocvn,0.6270471,0.5054476,0.121599495
fwawxkio,-0.29727945,-0.14129923,0.15598021
grqgmeuc,0.48570302,0.33352125,0.15218177
ixhwbfmz,0.22659563,0.12170264,0.104892984
ipwwvavz,-0.79544276,-0.67397636,0.1214664
fmdsspcl,0.8332787,0.73055357,0.10272515
gtqgnlny,-0.78554505,-0.68070054,0.10484451
qbwyosoz,-0.47657493,-0.58409125,0.10751632
slnsfnul,0.24932878,0.13249288,0.11683589
hydnbpid,-0.103571296,-0.28774226,0.18417096
sjfqakiv,0.4114998,0.28767604,0.12382376
jbmhwyot,0.41178823,0.28394744,0.12784079
gxdyrtph,-0.7866758,-0.6597063,0.12696952
lmabbljm,0.5816882,0.36015022,0.221538
icqyxilj,0.48528886,0.2910106,0.19427827
bxrtdkze,-0.060003906,0.08727649,0.1472804
mpyzvywm,-0.4839706,-0.21444727,0.26952332
kmehcvdm,0.1596324,-0.015052456,0.17468485
anwnnyxs,0.22297359,0.11754143,0.10543215
rqwuaidi,0.50904727,0.40220934,0.10683793
nuwcrmfi,0.1993626,0.31291646,0.11355385
gliavybe,-0.11249384,-0.21325381,0.10075997
iisgesuv,0.5624433,0.45567545,0.10676786
cusswnyx,0.5547614,0.45175645,0.10300496
nhdowpvf,0.57119787,0.38209632,0.18910155
eahyuuky,-0.085111566,0.025636312,0.110747874
qevfuzxd,-0.5789564,-0.4709209,0.108035535
ltoswowy,0.632578,0.4734117,0.1591663
tcdckjcq,0.4126718,0.30002075,0.11265105
lcibsrgy,0.72968614,0.5863248,0.14336133
spckynop,0.10215001,-0.031578664,0.13372867
ehswbbzf,-0.4777623,-0.5825033,0.10474101
lrjwwaqz,0.83472115,0.6752917,0.15942943
lsyrjfut,0.5438663,0.43098256,0.11288372
btrrsyhp,0.012276038,-0.10253532,0.11481136
bokhicpw,-0.6008819,-0.7512702,0.1503883
pdglfjzx,-0.03904623,-0.15110882,0.11206259
itqyhpby,0.22333543,0.32571152,0.10237609
bhdxwdvg,-0.26702696,-0.37621668,0.10918972
bmvjdlkk,0.19268438,0.07696523,0.115719154
fgcaoksa,0.7908108,0.6662561,0.12455469
psojhxkh,0.14213008,0.28301567,0.14088559
ewnjwyka,0.058756027,-0.04352658,0.102282606
awaiixrf,0.9105695,0.7921112,0.11845827
qjignysm,0.6764797,0.50518143,0.17129827
exwvtbhk,0.14610025,0.03607006,0.11003019
gzjnlwnf,-0.5501189,-0.6923339,0.14221495
czldxgmb,0.58819056,0.7061526,0.11796206
fqotgrig,0.29124206,0.14471494,0.14652713
ruukdrvh,0.1161451,0.0005518757,0.115593225
fxrmacsc,0.8799207,0.7580827,0.12183803
cqicyghq,0.74530673,0.60392934,0.14137739
gfunlkek,-0.54379785,-0.26924476,0.2745531
knkbnsgm,-0.8734654,-0.595909,0.27755642
fpbxuxsq,-0.67443854,-0.8038297,0.1293912
kigbalhq,-0.22877142,-0.10314162,0.1256298
qgumzgkp,0.22614141,0.11522348,0.110917926
jgbpigsw,0.8943889,0.7355481,0.15884084
hruspfvg,0.27885714,0.16715728,0.111699864
lxttypqr,0.7371817,0.5253465,0.2118352
rqepwkly,-0.121574305,-0.22484069,0.10326638
axymjssl,0.031518918,0.1320778,0.10055888
ciykfwch,-0.06782566,-0.22402905,0.15620339
ktvakqha,-0.90491694,-0.8041903,0.100726664
gcjdjfyn,-0.47408414,-0.34552476,0.12855938
pgandvdl,0.1957592,0.06887114,0.12688807
cfqzldik,0.7898534,0.54280305,0.24705034
ipmktzso,0.8741661,0.7307199,0.14344615
cechlibg,0.016435662,-0.11491436,0.13135003
syonmsus,-0.49334586,-0.38864705,0.10469881
krttouic,-0.47425643,-0.3679208,0.10633564
bhaajhop,-0.26060745,-0.14989327,0.11071418
nymqakan,-0.42407095,-0.26151562,0.16255534
rotdpvhs,-0.8342432,-0.70485955,0.12938362
kkgqzohm,0.7805464,0.61704093,0.1635055
flujetwc,-0.4856116,-0.3475219,0.13808969
cdzbxlaf,-0.15370473,-0.25926974,0.10556501
gcvwwull,0.4568163,0.3453924,0.11142388
nsvjdrpi,0.4960562,0.3512156,0.1448406
addfzurq,0.5186269,0.08423787,0.43438905
kcqcuiof,-0.86234665,-0.7584169,0.10392976
arirdvjj,-0.8731208,-1.0104525,0.13733172
bhvkflcu,-0.56197304,-0.46117976,0.10079327
pfyvidke,0.19434087,-0.013389397,0.20773026
kawjrfxs,-0.28980693,-0.40269634,0.11288941
rrkduwrp,0.4305318,0.30628905,0.12424275
sncpnpxx,0.8007956,0.65982753,0.14096808
frbnnyxo,-0.45467198,-0.33942482,0.11524716
ayeuwcfk,-0.5871706,-0.70844924,0.12127864
tjnzhzwb,0.6196035,0.46561825,0.15398526
mffhfism,-0.76185703,-0.6344922,0.12736481
cjphoweq,0.47014406,0.36461094,0.10553312
gzgabfts,0.290611,0.18990348,0.100707516
cpvlqvqw,0.72356164,0.6101304,0.113431215
qgjivqzs,0.1374182,-0.040646274,0.17806447
nmsuhtqe,0.22543783,0.11358154,0.1118563
glmxpihu,0.8197599,0.7049012,0.11485869
isqrvqqj,-0.7426837,-0.85466516,0.11198145
akmtkons,-0.65727895,-0.55179584,0.105483115
ibzxdcjt,0.7653832,0.6243752,0.14100796
hwrugnng,0.20702375,0.32278812,0.115764365
dhhbfoop,0.16140483,-0.05886091,0.22026575
kuwcbboy,0.71848255,0.61725277,0.10122979
edijyobl,-0.1837905,-0.31895608,0.13516557
rmnldviw,0.9305908,0.8006799,0.12991089
bmewwtfj,0.5469581,0.44435677,0.10260132
fozhtvgn,-0.7638962,-0.60899764,0.15489858
itvzhmji,-0.5763572,-0.4734768,0.10288039
enctrowm,0.7453032,0.6435131,0.10179013
hltxaizr,-0.44400352,-0.5659193,0.12191576
nfszbqkd,0.59991014,0.75706726,0.15715712
riosvegc,-0.05536845,-0.15683447,0.101466015
scwemkef,-0.8102068,-0.9288052,0.1185984
dorztdzk,0.63268954,0.49180147,0.14088807
gncvrcai,-0.81802016,-0.6719748,0.14604539
lmyjompl,0.06155735,-0.043965954,0.1055233
cnsulvuj,0.74946874,0.64575434,0.10371441
ghhrxwkw,-0.35532025,-0.251334,0.10398623
agmrejfp,0.12760213,0.008152958,0.11944917
aygzxusp,-0.66430146,-0.55606693,0.108234525
nsyeqhly,0.6945331,0.44979736,0.24473575
dpqsefwe,-0.93181014,-1.0554572,0.123647094
gdsuthgl,0.41232383,0.3036224,0.10870144
labfcfsj,-0.662478,-0.76694226,0.10446423
hiwqckko,-0.09050205,-0.19708686,0.1065848
jzbaabnu,0.5249321,0.4020196,0.1229125
nilhcefw,-0.20953041,-0.09608631,0.113444105
ricfrlpu,0.47371218,0.30786476,0.16584742
dqjubmom,-0.33125728,-0.22395094,0.10730635
ovdyshox,-0.9044158,-1.0263002,0.121884406
lmvcmgdf,0.26529086,0.11338918,0.15190168
qwhodmet,0.70587397,0.5615285,0.14434546
lgjhpyhw,-0.16822885,-0.2683062,0.100077346
bqdaayqy,0.5429429,0.40332824,0.13961464
gerhbngx,0.36241502,0.23232529,0.13008973
hwzonfvo,-0.6859955,-0.47531477,0.21068075
oygqttma,-0.36130533,-0.25752836,0.10377696
nbmusmoz,-0.19995438,-0.3237774,0.12382303
giuninbc,0.68895704,0.57713354,0.1118235
naogwpcm,-0.7548405,-0.62582964,0.12901086
crqsjfck,0.1284682,-0.06388216,0.19235036
fxfjfdjz,0.4622351,0.31231615,0.14991894
btyorsxe,-0.5079667,-0.39418903,0.11377767
bvhzerzc,-0.45316848,-0.32297108,0.1301974
fqvinsil,0.2803112,0.12003429,0.1602769
tmatwtai,0.34722206,0.22799055,0.11923151
qnjfptgk,0.05425092,-0.07030073,0.12455165
qtlaoqgd,0.73814774,0.58143383,0.1567139
sgnqgxrb,0.082098074,-0.17432667,0.25642475
mbpkmnqm,0.25741434,0.064522326,0.19289201
nawksjko,-0.28267956,-0.15042926,0.1322503
gukjxppf,0.55289894,0.37414518,0.17875376
iojgiewz,-0.26046443,-0.0907595,0.16970493
sljnlkan,0.5115065,0.36443633,0.14707017
qgrfihoj,0.23406398,0.3577272,0.12366322
eggwejhp,0.06837599,-0.09711917,0.16549516
dvdjstbo,0.47927552,0.35829464,0.12098089
kuhqwbgp,0.41285214,0.51720667,0.10435453
planojik,0.061902527,-0.045091707,0.106994234
emkpnlbz,0.34360313,0.19381082,0.14979231
iynmbvdn,0.66708994,0.55965513,0.10743481
dbnguhud,-0.61383426,-0.47522482,0.13860944
chthfldy,0.70440996,0.60124046,0.1031695
dowawpww,0.18634091,0.06961614,0.116724774
rwcfscrf,-0.94293785,-0.7849555,0.15798235
hveevcgm,0.9872941,0.781401,0.2058931
exsztinx,0.65099597,0.51283634,0.13815963
izmjfvly,0.31358328,0.19132861,0.12225467
hsmpqxee,0.7138621,0.5890623,0.12479985
nlpoeuvy,0.7250812,0.6116476,0.1134336
egsoarvw,-0.78403205,-0.5611177,0.22291434
eixicdrv,0.11552309,0.006783996,0.10873909
pfysqsna,0.08845196,-0.049611222,0.13806318
sdavopcj,0.25211886,0.14734046,0.104778394
mkrpftgt,-0.16966945,-0.06457858,0.10509087
fbqkgyvr,0.8079204,0.7047431,0.10317731
ngisbpth,0.7016672,0.5984665,0.103200674
oaruljpb,-0.8023163,-0.64621013,0.15610617
fadrgaai,0.73843217,0.6297931,0.10863906
drbzqeyq,0.7497613,0.6425173,0.107243955
bsjcsgrl,0.6882284,0.58721083,0.101017594
odvhylxj,0.2958194,0.4045367,0.10871729
ifcxzadw,0.4503767,0.28834322,0.16203347
gaoafyyc,0.29094833,0.18889335,0.10205498
jfdrioif,-0.8163259,-0.64634955,0.16997635
lebtiymm,-0.24574926,-0.13746011,0.10828915
jopuyxke,0.6826136,0.56809837,0.114515245
dwynulpn,0.16933301,0.027167555,0.14216545
mjlvfyxu,0.67373836,0.56377864,0.10995972
oydyjhfn,-0.23127285,-0.1276138,0.10365905
rkgepdru,-0.24924341,-0.36834604,0.11910263
pjgawxdh,-0.618184,-0.732783,0.11459905
qqbvrwbe,0.13018139,-0.08063546,0.21081685
qrsvcavj,0.67428154,0.5673694,0.106912136
letmijgq,-0.582653,-0.45644286,0.12621012
mjlndjqj,0.016011035,-0.19538459,0.21139562
mepueebm,0.48605448,0.3645158,0.12153867
lfvfnrfx,0.111938275,-0.016815487,0.12875377
dmmznfdl,-0.6195861,-0.7338812,0.114295065
bacyfoem,0.7647647,0.65925854,0.10550618
lkppzvtf,0.38386655,0.27723742,0.10662913
jvsecvzr,0.5527387,0.42246512,0.13027361
ayapsefp,0.259474,0.15471914,0.104754865
hinvvehg,-0.41904595,-0.53511196,0.11606601
kwpblyqo,0.44658974,0.30923876,0.13735098
ivebfodt,0.16835986,0.05714592,0.11121394
