id,corr
kqoxxoyk,0.2619250141306819
iwkzpetf,0.2619548036738497
opgjtwmh,0.2619662483426568
ozxwvtkc,0.2619687372753841
rcodwvim,0.2619694112484942
hlbelrpg,0.2619764665702016
kmliywct,0.2620077597331343
hagtilns,0.2620118995645752
eztlphwc,0.26202022142079
drhmmlqw,0.2620409835938418
fxkcwkbi,0.2620684546974421
ldpidksp,0.2620822022056506
qbwxhaki,0.2621001074381802
hufhkezl,0.262100465859257
bddaclgj,0.2621032302416038
hmogtczl,0.2621050680507317
qbjvvhch,0.2621145650579097
miwzvxnl,0.2621393248856846
thyxaasm,0.2621442876384405
liuypqjg,0.2621541238550638
gordwmgq,0.26215821949049
graafsqm,0.2621583504391218
hdfensqg,0.2621689559691612
dpmpsaon,0.2621709464767373
ptwhiytm,0.2621797710723328
qeeqsukf,0.2621800589979553
ladqvfpx,0.2621830024109142
ahhkgkbj,0.2621929152279737
eqkrcohs,0.2622299019366048
gjddlauo,0.262236928732629
elptglix,0.2623030079765379
sqbasjmo,0.2623118036856577
sfjlnewb,0.2623187194087996
gsqqkgzm,0.2623489548376193
kqbbvkcl,0.2623534477457135
fiffdgtg,0.2623548255318152
pmvsifef,0.2623565702994936
qiezwljw,0.2623955404155434
bghokxjs,0.2624044786349888
pyuonhjg,0.262410718711155
fospmelm,0.2624119918828888
mcfnnwov,0.2624132697649102
jfuhcxqi,0.2624230856518339
owylsmxk,0.2624345671933614
oeqvblmg,0.2624381417664372
ovealddx,0.262439846926728
rhfcwaxo,0.2624451612138883
kvvllemb,0.2624453261253677
ciemyivb,0.2624494492698216
ajjgpqfm,0.2624537876587257
kzqjmqui,0.2624622427513245
bviuguuc,0.2624778886452846
dciqueqg,0.2624841040802081
chopdnnj,0.2624858004483468
cvycfklc,0.2624972945569995
frlczgdq,0.2625026837064507
acqjzqjt,0.2625048778423761
kepbvgvw,0.2625094457667206
klttqwom,0.2625109703438898
ateedcge,0.2625428955394622
nxstbboc,0.2625628601984327
duydrgfq,0.2625634857625503
llkdzehm,0.2625677427572996
hznfqgoj,0.262574950993485
elebyeos,0.2626068001501692
pocnzvdm,0.2626232722519364
esrycajs,0.2626463158966618
iaqckaaw,0.262647695017464
llougnwx,0.2626477108877572
mctqieqd,0.2626734229211158
orwbharw,0.2626800327587767
aotdmfui,0.2626978014298709
kxukhlpd,0.2627027151882436
rspzvsgd,0.2627100996200492
izbusfhx,0.2627180394839842
nywtvjnb,0.2627269235182288
enrwlwcz,0.2627608052936932
hjolmviw,0.2627848564177584
fypifzna,0.2627944078038671
dxdnctlg,0.2628034024980253
ozmiyvqz,0.2628042056357983
elqzjtnj,0.2628194908741287
oibkuymp,0.2628605076012593
rsnfonnw,0.2628707986434394
jxzyncfs,0.2628760272858919
dojsiaol,0.2628796434675833
loevgtjp,0.2628932073759328
fonupshx,0.2628933816972252
akmlnhjn,0.2628989898490206
tkgjuuup,0.2629321713209478
iioxjfqo,0.262935316637894
gkupnztp,0.2629418255272835
ojulpmqg,0.2629603500391199
scvnhvjr,0.2629681456167332
gwolmatl,0.262978721834201
qldytwok,0.2630206634774927
icyryfdj,0.2630218985576648
encietqr,0.2630280622238718
egrddmmj,0.2630405771613771
bmtoievn,0.2630408916094631
phvuuoii,0.263043067118928
evcckvar,0.2630438193267955
svonqtfe,0.2630667395738227
sqtgmuhw,0.2630733161558927
eoqehdrc,0.2630743681158241
ddyrtvhx,0.2630781747859217
tmtkfexd,0.2631020197141074
mlupzagu,0.263108149621667
dgzjlkxh,0.2631209155808989
qelhsdyj,0.2631377792150637
npgqvpak,0.2631537997149704
irwzjxhx,0.2631815426060194
mjepurph,0.2631827690699039
oestfxyb,0.2631939199959548
nvpjzlua,0.2631974027568739
hjkfbbun,0.2632159999528113
hmnirqgy,0.2632183117357105
lrazxlpb,0.2632189218719792
oterucif,0.2632520913843558
qvsxjwui,0.2632584862917866
jhjhmckj,0.2632649655940606
qfabgyqd,0.2632819764936732
idwhodaw,0.2632959745750212
onoayctb,0.2632998956652271
ehyipzmf,0.2633068901560408
sogejocw,0.2633140052440073
dhpkpndp,0.2633232728568289
bcrqzbav,0.2633300278616154
knuaoxrt,0.2633352507262847
cxhzbaiv,0.2633524798810637
hlvvjwzp,0.2633541489266105
btjvydfy,0.2633650066319363
ibdfryjd,0.2633690166059589
isdwkudn,0.2634155806436445
eprlvxow,0.2634248579680807
aspvsqyg,0.2634456686677906
ntjkvlkj,0.2634580745377807
lbguhxtg,0.2634677255575621
bdapsbxf,0.2634697936022542
pajwzegw,0.2634840083373946
hyfbynig,0.2634884436677944
qyjnhfeg,0.2634958253496222
nvbadlrx,0.2635139785600334
owqgtdnc,0.2635172130284253
tfsrgdth,0.2635314769894814
akzrxvur,0.2635409604408726
hdkluuoj,0.2635421730902176
ivixrteg,0.2635745453362366
ialicxom,0.2635933423697078
aiqjrekh,0.2635977521157703
lsxnfynj,0.2636071670924654
hpcssfsl,0.2636078810180635
lctvtfdj,0.2636106199943255
kyssfjdr,0.2636356799154939
ifgnncvg,0.2636583551865426
czisbhwj,0.2636642189608951
muetuohu,0.2636774148014617
lryyfndc,0.2636929320363753
dtthlkls,0.2637024362944418
fiuklnhc,0.263706182326523
qsxypfgn,0.2637097698632311
fcwbayvl,0.2637129777464125
bdkawupf,0.2637170402007895
jmdobqsi,0.2637604899120072
rleefdvc,0.2637620609363221
spqrhqfd,0.263771245971741
fytfdkqz,0.2637973849318256
bzohwcvp,0.2637974108246982
jovqmlfz,0.263800411208998
etnevteb,0.2638084999647354
cifeqbbp,0.2638116599459796
gpgzlgpk,0.2638234977876912
ioffustf,0.2638384028692032
hibfiztt,0.2638518462582234
qkdaxvkh,0.2638519976936005
rbwuqvem,0.2638666581043701
frsmxeog,0.2638722710118995
csbelwij,0.2638832869434491
dgjgmpil,0.2638900544758966
ejerlmme,0.2638961088704389
eqckhwkp,0.2639139500737055
qwopvdhk,0.2639516547736436
hzydnphg,0.2639649308280446
mdzfosww,0.2639873039498232
rlvvzhhs,0.2639888519227724
pgmryhrk,0.2640107573492968
qcuaqzbj,0.2640212824418517
hffwfktk,0.2640285036890737
nssbfxbc,0.2640298243712677
ppcllkbn,0.2640344940767917
agffwwbn,0.2640529892662815
isacwveu,0.2640616580445507
kfllmubt,0.2640781640590176
tbxmvzuy,0.2640850665426548
fbtrrkug,0.2640909455438237
inbtbwva,0.2640975106491114
jxygpwik,0.2641058612959377
bpenfwkf,0.2641128557142117
nsqgedxw,0.2641510645306678
qfvtxzld,0.2641610186503179
odckslec,0.2641832944598861
pezttklk,0.2641910526251161
dexuvsby,0.2641917883516121
jzwcheof,0.2641940668398473
bkwmaarv,0.2642002449292031
ljjshdri,0.2642179426105067
tinzketg,0.2642215860246756
rlrnmvvr,0.2642331536612861
idqfydce,0.2642507471202054
ftesdcwr,0.2642568116645608
jgezneas,0.2642635425662722
eqfvxlrm,0.2642694409935726
rhfsqlnb,0.2643078961125282
oddrrccn,0.2643414553830646
osyohhoo,0.2643418004822796
advbhink,0.2643478722270154
kwcuimvd,0.2643480250096193
pckwfokk,0.2643642981203754
gthwyzqk,0.264378738084165
qesbfwoa,0.2643953098964537
sdxtvmbe,0.2643955217444041
kzskzjby,0.264410885875997
eiqslymx,0.2644184093032637
gzpyersd,0.2644199502521511
pfmtpuzd,0.2644297192387526
kxlgjcxe,0.264438713603489
oendzyyp,0.2644499685179503
srllbooa,0.2644540608062311
thyxhflb,0.2644594355334673
lfixiabg,0.2644650323134816
kzaztrcw,0.2644730345893123
psanehuh,0.2644776148961726
idjpphwp,0.2644968284584864
dkamxwij,0.2645198220680422
sakzhwko,0.264524901384996
hzckmxkr,0.2645345146273274
bumqtexy,0.2645472628267852
sniztyuc,0.264555975324614
qdjomrac,0.2645615259532285
ihrpvqcg,0.2645681678432326
ritfeeld,0.2645833972676252
kgahvwwh,0.2645962426143252
dalmogcm,0.2646034468197268
ismhzofp,0.2646294793742125
ekffiqzr,0.264663584256425
cactaqkt,0.2646854508947965
itvzvxlp,0.2646912988705975
tcytsbcy,0.2647022707907774
jgwgsmdj,0.2647214241040248
cfdcjloh,0.2647225938459356
ghekjflz,0.2647429697907731
ezhskrbu,0.2647497082108526
qjogmawl,0.2647605826646229
afdhaxpn,0.2647770098181423
ozyayqmz,0.2647778105541315
dgnocuhx,0.2647852155238961
hmuevdra,0.2647854558985263
jmxzkqfp,0.2647894284262269
fawjwjhi,0.2647894709110036
ivuctsxo,0.2648079049349393
mybfhjil,0.2648098064853825
fldilnhq,0.2648317547102835
bpdjdyhm,0.2648452054531329
rooaxqpl,0.2648536342182157
edbsayqd,0.2648828023781322
iezlnvhe,0.2648990719119122
iojgzmgy,0.2649048556835339
kmsjjdlw,0.2649219026769212
fsyyuzpd,0.2649270001447261
fwkswqmz,0.2649385363475017
fkdwyoss,0.2649484693036691
sxuvzooj,0.2649631315458197
cmatewkp,0.2649721563910083
aqxqrwdu,0.264984695436373
rbserdri,0.2649867343114165
nxpapzdn,0.2649883764914907
nnjihhnb,0.2649932057409028
sxrrnoks,0.2650094405836318
awlbdjyt,0.2650158762069209
acapvpjm,0.2650264935659416
efeexcpm,0.2650326998306747
hjwxychz,0.265052149542945
cavmuebv,0.2650806703774017
bhsqkcpm,0.2650838232545937
hjntjohf,0.2650913194041107
mwgthryg,0.265100004177569
etamkrgt,0.2651012969750596
hciqgkde,0.2651098897001259
obdvocbu,0.2651142405646788
sspezabq,0.2651349000883287
gdevdoos,0.2651625134431127
fualsacb,0.2651826256305278
cjpatfab,0.2651870141915843
oydkendh,0.2651923173142356
ljmguasu,0.2652199829677696
izifzjqj,0.2652305086085512
mcvkzsws,0.2652437529259051
sirbjdju,0.2652517456372694
juxdblly,0.2652682658169991
spuqlgkc,0.2652705356216109
niiquqcl,0.2652804986197536
hzqkojcb,0.2652898606116455
cxbcogaw,0.265290255078705
lmvcmgdf,0.2652908591442058
llchebuu,0.2653030876021301
moqobncr,0.2653127773275699
qiwbwmwv,0.2653622328747717
kvxngyzw,0.2653972268604777
rlgwudar,0.2653979056294109
kftigicv,0.2654100138974842
pouwcreq,0.2654111022749643
aymmqfra,0.265412464413766
mysuhsuv,0.2654333694996408
rtqdxrcy,0.2654444130996937
fvhducno,0.2654496668925725
aflnuwgz,0.2654803954535206
iuovtxlp,0.2655261476392039
favqtbus,0.265579635157115
altzvrzm,0.2655924735334724
tcggvbcm,0.2655959703370745
gbgvslpr,0.2656118823094646
sbrzmqhk,0.2656237564598176
lgjyjqdb,0.2656300220387472
dehgbcur,0.2656348449754082
flxbebqb,0.2656386012073587
brrckdkm,0.2656594665648265
dhjcxiob,0.2656621960245596
mtqyrzuy,0.2656637667787271
kzuhtepw,0.2656650791124338
fofrcgcu,0.2656658406293142
hujgwbqm,0.2656682764433197
ejhvoiyg,0.2656748891685033
osfvutrd,0.2656902945568514
iymsudey,0.2656947311578987
qlyqikdw,0.2657134180829627
rybtoarw,0.2657193907423329
bvcymvpt,0.2657327385708943
fpuxukjf,0.2657341269723344
lrumwdpm,0.2657405729313155
boopihre,0.2657464185232711
jejhccyz,0.2657511668450985
olbrezdf,0.2657955378568435
kqwkgetz,0.2658116884129828
capnnxlx,0.2658198762702306
ceryqrxg,0.2658340625108566
rcjviumn,0.2658419273830679
tilssdms,0.2658421334986384
bxhrjfhx,0.2658606652144402
fvpenzya,0.2658622107298997
cnmxkefu,0.2658671024094596
snqbsshv,0.2658764815832933
cqxmpbev,0.2658802059653562
asijlabi,0.2658929523224447
fsktrrno,0.2659065282747603
ewwaycab,0.2659160492589634
gxdiykwa,0.2659198320710654
hyxfonso,0.2659409237243617
ophrnshy,0.265952978778855
issegrdm,0.2659685904517253
ktmcslcs,0.2659687245084834
cbafnzcn,0.2659691417464708
gtlgmsvd,0.2659937057830074
awqncykd,0.2659982199505282
leyovowz,0.2660053175499926
swetglbd,0.2660064444282303
nwbbtwuc,0.2660069134160441
pgiuyaqf,0.266012329070055
rzpzqkug,0.2660281084945641
hkiuxraw,0.2660323623552371
nvcgjcyr,0.2660479709555405
fhkojgeq,0.2660767642358332
lmegmylq,0.2661030426145998
azlztfeu,0.2661040382548021
ebysinum,0.2661052377041869
qsdekais,0.2661219939627057
gywcfttr,0.2661515887807221
sqgvjtdx,0.2661531526879491
jfncrdfd,0.2661698513286462
ilrjftjp,0.2661996849040539
ibwolvih,0.266212316459763
hylseusk,0.26622226382014
hvkjkcrx,0.2662352827190877
mzzakvgp,0.2662378040840418
tmgoanfk,0.2662423669280619
lxbzwepm,0.2662464576712853
jwozxupk,0.2662502497943446
bljiaviy,0.2662560215996333
aptzwivx,0.2662627141752917
bdbdfefd,0.2662673054017568
dnevjhez,0.2662702248165194
optxneer,0.2662702725628716
acjxgicb,0.2662745814836108
exwpmfom,0.2662816660832711
deocqilf,0.2662889987515791
nkhfvmoy,0.2662951851396827
gvlpuwpm,0.2663165166759159
axsyszhb,0.2663210138658292
fsdxxgqq,0.2663446347031957
nlzxfvnn,0.2663466339766732
krxvlgwq,0.2663696214031333
bqamgnei,0.2663819689695093
inyljlkm,0.266383347762017
ctusosli,0.2663851501635041
bxksnybe,0.2663857601412012
cfaonbcd,0.2663959980229936
njgdauga,0.2663972325701859
bufamrkt,0.2664123684796682
jhszxvgh,0.2664217312165903
lawbjwot,0.2664222799788118
qngnbrev,0.2664230813618153
fxywdwrf,0.266433879061636
rxwskxdz,0.2664383851087393
jklbisfn,0.2664464991371291
jvrtpkdd,0.2664523774653138
nhuxwdwv,0.2664561679834176
tchyiwlx,0.2664612988377968
oueparrv,0.2664615380738594
ednnqylq,0.266463338300622
tbkumvjd,0.2664677014617902
phfomjpk,0.2664727599410185
caaigjvi,0.2664891399878756
fdycdglh,0.2664999789715334
omvekyfc,0.2665078670199111
rfpysavy,0.266511420527409
gfebmhnd,0.2665265650077307
cgigpufs,0.2665492128785595
rszxgtwt,0.2665551469060384
syyzhzya,0.2665625243501114
jdkxazif,0.2665662203767595
kjiwpofb,0.266569202234409
sjwgvytt,0.2665722001991715
slolxkdh,0.2665939756614545
mkhstdjb,0.2666014726793616
gryeybbg,0.2666087898731415
eigzmlit,0.26661183852933
bsxdspdz,0.2666242419671445
bmqrdgqq,0.2666246975432315
qccmelxb,0.2666267920993078
gatswtxl,0.2666302479797802
rdnjzvpp,0.2666364397355573
fstlpkqg,0.2666370129491146
noivsqiy,0.2666407048963155
pddjvfrn,0.2666505804623124
sezpyvdc,0.2666533420873592
exewhove,0.2666602649618499
gkgwchcl,0.266664112886799
qkpdcbty,0.2666703933563101
faeiagxl,0.2666886365013138
phdanwmm,0.2667184279760118
hepmsgfd,0.2667242983574591
ggcgjmpt,0.2667297896751051
ndqyffat,0.2667557692848701
mnevkdxq,0.2667631116011971
cazjgkyp,0.2667926832477264
kbqixhgx,0.2667938633302521
hwwzvlkq,0.2667961874846555
flkuussg,0.2668088726034155
iqlwocee,0.2668108464686134
gtbxworn,0.266813795535444
hmmrnniu,0.266837078722156
chfypnxx,0.2668421431932316
fgqihwjc,0.2668473235836383
elqchuqw,0.2668893063554792
rxrseqfr,0.2668952604108741
obfmrhix,0.2668959662316325
byczdsih,0.266928285630701
bykjflyv,0.2669523891230721
kcjqiwxp,0.266963669633191
ntwnymix,0.266967214424087
nwpklrxd,0.2669849307071055
fcqguuin,0.2669948406323216
mdhrsldd,0.2670061762681479
rxynxdjt,0.2670148341017845
joslgzlq,0.2670208560754326
svbmboli,0.2670273638109486
qjymbrcs,0.2670443271068844
skgllned,0.2670485814110261
ghopiwck,0.267065899236545
jwgikjdx,0.2670785487616741
djtcptrg,0.267095546520098
anlbyzie,0.2670985629631642
tnnfnfmu,0.2671046844306786
deraciko,0.2671298056280426
kmiestxq,0.2671309283068385
clzduqkh,0.2671331871433851
lwreemga,0.2671402712339489
egwelxdu,0.2671509143137187
cdjovuit,0.2671643322884865
jfhdogst,0.2671646828382132
nnkqyege,0.2671668580120338
rfciqfda,0.2671906562132223
mqzgfeqb,0.2671955888002834
idmkgapt,0.2671971804445693
qjtujkkc,0.2672074770897044
fnsoxhju,0.2672098946275112
jlbmuawi,0.2672101555340576
bselkrhz,0.2672293436835087
lrwubvcu,0.267245877987909
rsizzlry,0.267265422533604
bgygwgxt,0.2672760107563453
mnkwvahx,0.2672765608545085
mboxiocx,0.2672784000960265
dmlomcou,0.2672861822315726
gbfiweqv,0.2672864885501467
rinqdazd,0.2672888247039369
kyrivftl,0.267308090168968
lqyzlmdp,0.2673081564374104
ompbrbrx,0.2673203370642722
lvpsifju,0.2673454832466137
mqdagpbc,0.2673509815497584
oeozxdrt,0.2673970580007048
adjpgxyi,0.2674047480051706
ddrubpsr,0.2674145297914839
ktmvkcoo,0.2674149917914904
pqdvoteb,0.2674205392074192
isdiedcc,0.2674233064395303
lmnhgrda,0.2674346059211924
oglmojyi,0.2674432026067768
ivayrfgk,0.2674567152501816
iocqxjdr,0.2674638031298691
dfhpzdsk,0.267466632380278
audqjetb,0.2674691341084356
rkrliwat,0.267478458765701
neynxudl,0.2675152750841697
armbmkfv,0.2675198031539703
qcvacits,0.2675210184179803
nzraemza,0.2675486945390437
gqmzbhuk,0.2675586327773223
gqgcmnsx,0.2675680659109767
fecetvsu,0.2675769202711405
ojmsoajb,0.2675809861742379
bpspsqll,0.2675951721277309
gcdzdjat,0.2676078916477428
sclvvbrw,0.2676100605062875
afuxrbxo,0.2676171725065199
pesjfdrf,0.2676228967606691
iucirstc,0.2676432105503332
szouuxtk,0.2676463601784666
fqugrarx,0.2676501575136725
bialbqgo,0.2676521297155146
gognumks,0.2676537775063052
eqazlfhg,0.2676769676804867
ekjqjpdz,0.2676823871113812
fmmdwvpa,0.2676832656302196
ihpdgizt,0.2676836699634826
qbwzwqgr,0.2677242938647962
jyjyikkg,0.2677270129378227
eqbokmjb,0.2677440715880558
cpmbfpke,0.2677578354056909
bjvepmwp,0.2677754434171389
cctmrtps,0.26777610147815
puowxkra,0.2677766362837399
lnqrvcam,0.2677954502899424
tgtpccho,0.2678197651745153
iehnpyal,0.267826664297111
gjmikngk,0.2678294898946968
fhhviwun,0.2678446602708409
bbeyeyfi,0.2678472491615033
snxiqkaf,0.2678929875467651
jgkyszht,0.2678968208856336
sttoiwyr,0.2678998515868471
qpbvtjra,0.2679063393653454
swpkbmnw,0.2679123633288591
ioevfaqi,0.2679592385540751
qbhqbcde,0.2679748496931189
ndyrngby,0.2680160399167973
jludyptd,0.2680164955276657
liiwveaq,0.2680246268046659
puipujfq,0.2680385485053311
bgaatece,0.2680656580901295
lxhdychy,0.268068863316148
iljhyvng,0.2680892750540126
gsakvorj,0.2680935390293839
legbkhvo,0.2680940916503994
axovsoqq,0.2681055155065431
gnsputuk,0.2681072497849711
ibhdbwzo,0.2681118718361274
dgycqkuu,0.2681452522846283
bafemdgm,0.2681478487565787
mtxxbpkw,0.2681671256109142
plhllxij,0.268186173750202
iqvqawxi,0.2681953332465271
fjwishkj,0.268201880678083
hlrhfqnf,0.2682076829789493
qkhlxikt,0.2682102773938624
dylhmjss,0.2682107841809033
qbggtngu,0.2682552588051534
nbjnfrjj,0.268257888273741
rqnkjgiv,0.2682616887771208
lrckznrp,0.2682650773085354
bfjzoviv,0.2682753509736275
qvyvvkbv,0.2682834284794829
ovsongsy,0.2682845475003677
ippcudel,0.2682968742831337
mirdithd,0.2683064301856533
sqdtacit,0.2683112088084779
ljoujspm,0.2683122712077537
tcxckveg,0.2683163818214477
iumqkqbi,0.2683212141137792
tnnhmpnr,0.2683274878077686
ncvxrejc,0.268331328738739
jnstjzrz,0.2683320436098709
nbcwhqqf,0.2683419075898868
rnnllzoq,0.2683688393641306
aderykvk,0.2683906944573971
lwatmbym,0.2684183504244314
hgbifdgy,0.2684215639330307
lfcxcsfj,0.2684260988850168
qlwmopaj,0.2684281605327632
rxiphcgk,0.2684325960868781
cymuespc,0.2684408426651306
suvawipn,0.2684454945580309
qnpvcfnj,0.2684482892320903
rhzvtcen,0.2684501797113396
fjkzzifi,0.2684580676116618
llyqkkgr,0.2684813549404463
fcdukmzq,0.2684880524306063
rtdkxobq,0.2684886695786977
mcansbyc,0.2684925901174151
njprimmq,0.268493846845639
jfvtqvbh,0.2685164403251718
kxxcugtf,0.2685593774422696
tfitobzz,0.2685676449230078
pcpmczmt,0.2685744791983164
iajjnmrc,0.2685777544461947
dsciujqu,0.2685797316842972
awgaxrvy,0.268653934934349
ffbzhrym,0.2686632748229614
dmofuleg,0.2686917762613414
bxzpqyet,0.2687534584559507
jtdbsxub,0.2687598418039094
nhyjhvqw,0.2687619738996645
joyamhwi,0.2687734393998252
srjckpxh,0.268776706642285
kjryciqe,0.2688093166379936
mvrangkt,0.2688186950559619
najdbhqb,0.2688349869107292
bmtjgpyk,0.2688518519130129
gppfexxt,0.2688547695661118
soaqfgcz,0.268857895241983
dwyudmbz,0.268874300185715
ctiwikhu,0.2688769018472207
ekidkheh,0.2688809050551108
eiynnlrp,0.2688876537018733
mkgpojmj,0.2688954625709837
ddffgamq,0.2688958648010121
jyvmzdnb,0.2689036149291759
iybgihjb,0.268905397267487
ejctbyld,0.2689054336320272
slyjvmzo,0.2689276371712259
fknhvzpj,0.2689434791059336
mrbiyjct,0.268945314551283
ohjypoaw,0.2689704317119796
modqfkow,0.2689710618504663
cjwwkpfe,0.2689795545573852
tnlyqpph,0.2689815135878389
rvuxogfw,0.2689819542421075
fyusamvi,0.2689916797506916
fasrrwvu,0.2690383565956917
lyparoxx,0.2690405840677682
ftmjwzvo,0.2690563757407191
lxuaoytn,0.269066530228437
fbyyvwca,0.2690678725074002
djmdyugl,0.2690682790121096
jpatsdqx,0.2690711018006761
msocwvdn,0.2690930839731135
oonxsfuo,0.2690931216204208
gjrsdskm,0.2691014724253435
anhnynjj,0.2691021778957277
fqmecjzd,0.2691075757904873
pofiqonw,0.2691117436877161
jykvkotr,0.2691268750009914
fiibzphi,0.2691658783337437
ktaulnfl,0.2691661070455102
czuvgkva,0.2691674587670805
kzjjvxaj,0.2691736274622929
gvcruxnb,0.2691906968052015
hczwtyrj,0.2691953616765052
kgqgpluk,0.2692039711188551
hfurujym,0.2692072288468928
bdsxkkmu,0.2692262533290026
bjlhqxpc,0.26922700143035
nuzewlnl,0.2692307782852664
kqraazvr,0.2692435135717038
dworityy,0.2692508182830518
oexbxsln,0.269268348048465
ijmnxbhc,0.269312550282366
hziasfvz,0.2693295764128671
ikdszwgp,0.2693331326754059
bcahynog,0.2693357372633095
steqjhsh,0.2693510067863035
ccimyqbq,0.2693580065724466
jxdabxce,0.2693663362570818
borrgwgl,0.2693767861040838
hzpmnpop,0.2693790721898781
mwjltjck,0.2693831393284646
kpdzpltp,0.2693843927883671
salfbkek,0.2693897645417647
jqcbrlco,0.2693911167516287
kjkviefw,0.2693929418749929
bcwghbbg,0.2694176892619869
sjortwub,0.2694269348519628
plddicgf,0.2694309646232388
eaxisvke,0.2694593413916451
eqcasybw,0.269461265914897
qinpzoag,0.2694735773579673
rqozswoh,0.2694796220015704
sqtphsgi,0.2694837210515196
ejxigwxy,0.2694995283537768
otizykmo,0.269506646610228
quhnxrln,0.2695156510865973
qjwcuboq,0.269516389506183
boqsikur,0.2695386209470681
npghlsrg,0.2695440348521265
cctwnjpv,0.2695598233801177
sasblcoq,0.2695623868715405
aeftuzwd,0.2695703502798012
ssjwctwa,0.2695830917870903
gdeotmgx,0.2695869935419275
gumnvole,0.2695960828933925
jlbbtfmn,0.2696024108678561
fwrhaeiq,0.2696093214830916
noufalan,0.2696112562220116
tjpwhwmz,0.2696135863344353
brroipvm,0.2696159386247437
qoecmudw,0.2696747792212123
lugblfba,0.2696865963998983
nqrqhlpp,0.269689893453568
hlwicvua,0.269720290702773
lyvqztsc,0.2697231078992215
ivnudjav,0.2697482461669827
qpelqrlf,0.2697602409134872
mutzjqhy,0.2697764591338995
rwvzffgg,0.2697828030221875
iqaiawzo,0.2697879979674834
iivqarmi,0.2698137777321158
fmczizon,0.2698138888903675
rtqzveud,0.2698166441268291
odawglwg,0.26981913773826
ckismaog,0.269844155591725
mslmohke,0.2698652030632494
dwsjzwrt,0.2698729431362919
njtohbxb,0.2698811603937093
fsbneyry,0.2699044808917121
myowbatu,0.2699450373825987
exwquknc,0.2699455186906984
mphausgj,0.269959338542829
lzjervyb,0.269978501842097
ldcdphmn,0.2699895467125229
rlyozxyi,0.2700237013242073
nlgrtaxv,0.2700264203725167
qjzyckcn,0.2700276839248587
fparfmra,0.2700294542445672
gwfkuviz,0.2700445198393608
jcnzlesv,0.2700448787862761
svhjchmg,0.2700617403884873
jerzkoqc,0.2700660249646215
nvstnrow,0.2700754676899473
itvcjzep,0.2700782312828007
rwzdqmyr,0.2700871053389145
dyfyjhpx,0.2700986043437081
dvhqvvwe,0.2700997731169761
itekhpxr,0.2701052361548317
lekxiwfu,0.2701148517512414
hwfojyzw,0.2701175108239436
shgaamji,0.270125401822627
ewplatie,0.270129921121344
evfjclfe,0.270145299675403
bydlmqxu,0.2701462458294977
ogogrcys,0.2701514747156286
caslgnfc,0.2701555584171933
cepvrnxl,0.2701781907617067
igwhohrg,0.2702032042153381
djslwttk,0.2702165798517059
ryhhfleo,0.270217469848562
lfwqvtzi,0.2702215884584054
fgpixjdr,0.2702242019812526
oanwqopw,0.2702300046463752
otcxirbc,0.2702504072153653
qpzzteel,0.2702721455451175
aofcoucq,0.2702826685114882
djtpnnet,0.2702857342794012
ewilfyme,0.2702911452996056
bwefaewf,0.2703024888804453
kzdnerpa,0.2703082129478801
kurzgoqc,0.2703102351400173
hwjklprl,0.2703301681263532
reafajyo,0.2703333861102036
qkssmojt,0.2703359690979082
aktqjoiv,0.2703519508396036
sjngpvnw,0.2703535896140386
lwyeggne,0.2703600956554606
enqlhacb,0.2703605096636146
qkghmscp,0.2704109428743777
hftnnkei,0.2704153954412073
rokuxskb,0.2704232230874352
ijpadrya,0.2704306130516685
logzsjfh,0.2704510358353209
pgpaakpf,0.2704761141691181
cljlrlrz,0.2704813217770906
ghmmasjf,0.2704827028904067
tmrtmrxm,0.2704884202915514
cfexijyl,0.2704939483350143
pxyjwbdn,0.2705069786290046
emrhfpoo,0.2705084694957305
sqvzsyjm,0.2705206108675541
pvwdwbps,0.2705250487916349
adtioeng,0.2705257996140249
bxkgwyed,0.2705378730815421
eulvepky,0.2705390285379662
ptrwteal,0.2705503562892239
qpwxhefx,0.270553088734709
plxapdud,0.2705602497260432
jrcnjcee,0.2705645072543473
dtzuzerg,0.270573023568423
iwppcisf,0.2705974390886617
hawezaqi,0.2706089113097205
qukgbdrb,0.2706216165680656
gdfwqoge,0.2706249139044043
lvjmvptm,0.2706478219459349
tbnigzho,0.2706627632006877
eykvqdow,0.2706678676928962
rsccyfhs,0.2706711331657768
jowvikkb,0.2706725099450504
tbeuhrri,0.2706737421866133
kvnonysv,0.2706812027977607
jrlpwexn,0.2706823643005915
pyspnhuu,0.2706838615541283
ljswvxud,0.2707135216006588
qbcetlgf,0.2707442695938245
ohfoghwp,0.2707601302269173
ewosvmuz,0.2707789860702298
lfqlghqp,0.2707824113876096
sjrovghq,0.2707872979055445
jgvoljmg,0.2708087681230664
hhfplpyr,0.2708132016607885
rswetwtt,0.2708232407419315
shqngyuq,0.27084056378027
bypoyavg,0.2708533866065174
clwsbaln,0.2708652472908096
ecqtycwj,0.2708694506372067
heqktyod,0.2708749406355417
aytvccgt,0.2709077456034097
jjsmtycg,0.2709085908110266
mlxkbneh,0.2709139733401087
jfktmgys,0.2709229880373856
eqgkyjfx,0.2709334437260327
ihvzkzjb,0.2709393985598815
mnazorje,0.2709442317330108
obxyuqdo,0.2709576699486381
kiqhtsxq,0.2709635427759214
hjpxfqof,0.2709704464983585
sbciscxg,0.2709712880939114
dtlaxvef,0.2709745887103275
